radio,mcc,lon,lat,range,averageSignal,radius
NR,216,19.1247,47.483,1000,0,1000.0
NR,216,19.1115,47.4855,1000,0,1000.0
NR,216,19.0983,47.4885,1000,0,1000.0
NR,216,19.0783,47.4895,1221,0,1000.0
NR,216,19.09,47.4907,1000,0,1000.0
NR,216,19.0862,47.494,1000,0,1000.0
NR,216,19.0827,47.4971,1000,0,1000.0
NR,216,19.0794,47.5,1000,0,1000.0
NR,216,19.0769,47.5026,1000,0,1000.0
NR,216,19.0755,47.504,1000,0,1000.0
NR,216,19.0744,47.5038,1000,0,1000.0
NR,216,19.0741,47.5037,1000,0,1000.0
NR,216,19.072,47.5044,1000,0,1000.0
NR,216,19.067,47.508,1000,0,1000.0
NR,216,19.0624,47.5097,1000,0,1000.0
NR,216,19.0587,47.509,1000,0,1000.0
NR,216,19.053,47.5117,1000,0,1000.0
NR,216,19.0443,47.5148,577,0,577.0
NR,216,19.0393,47.5146,1000,0,1000.0
NR,216,19.0339,47.5148,1000,0,1000.0
LTE,216,19.0264,47.5177,1000,0,1000.0
LTE,216,19.0148,47.5237,1000,0,1000.0
LTE,216,19.0634,47.4899,1000,0,1000.0
LTE,216,19.0659,47.4897,1000,0,1000.0
LTE,216,19.066,47.4899,1000,0,1000.0
LTE,216,19.0677,47.4904,1000,0,1000.0
LTE,216,19.0691,47.4904,1000,0,1000.0
LTE,216,19.0706,47.4905,1000,0,1000.0
LTE,216,19.0768,47.4879,1000,0,1000.0
LTE,216,18.8518,47.4752,997,0,997.0
LTE,216,18.8695,47.4668,1067,0,1000.0
LTE,216,18.8645,47.4674,12019,0,300.0
LTE,216,18.8882,47.46,1000,0,1000.0
LTE,216,18.9951,47.4564,785,0,785.0
LTE,216,18.9989,47.4502,1090,0,1000.0
LTE,216,19.0072,47.4522,1000,0,1000.0
LTE,216,19.0086,47.452,708,0,708.0
LTE,216,19.0091,47.4534,1000,0,1000.0
LTE,216,19.023,47.447,1000,0,1000.0
LTE,216,19.0276,47.4424,1000,0,1000.0
LTE,216,19.0137,47.4538,1327,0,1000.0
LTE,216,19.0182,47.4476,1000,0,1000.0
LTE,216,19.0074,47.4541,932,0,932.0
LTE,216,19.0139,47.4521,500,0,500.0
LTE,216,18.9972,47.4558,608,0,608.0
LTE,216,18.8572,47.627,1000,0,1000.0
LTE,216,18.8761,47.6196,866,0,866.0
LTE,216,18.8689,47.6208,1000,0,1000.0
LTE,216,18.8805,47.6185,1000,0,1000.0
LTE,216,18.8827,47.618,1000,0,1000.0
LTE,216,18.8851,47.617,1000,0,1000.0
LTE,216,18.8894,47.6165,1000,0,1000.0
LTE,216,18.895,47.6157,1000,0,1000.0
LTE,216,18.8951,47.6153,1000,0,1000.0
LTE,216,18.9003,47.6159,1000,0,1000.0
LTE,216,18.8973,47.615,1000,0,1000.0
LTE,216,18.9058,47.619,1000,0,1000.0
LTE,216,18.914,47.6209,2164,0,1000.0
LTE,216,18.9069,47.619,1000,0,1000.0
LTE,216,18.9351,47.6281,1230,0,1000.0
LTE,216,18.9352,47.6267,1771,0,1000.0
LTE,216,18.9355,47.6251,2197,0,1000.0
LTE,216,19.0201,47.6486,4888,0,300.0
LTE,216,19.0251,47.6447,693,0,693.0
LTE,216,19.0302,47.6436,618,0,618.0
LTE,216,19.024,47.6398,1000,0,1000.0
LTE,216,19.0246,47.6396,1000,0,1000.0
LTE,216,19.0287,47.6429,1000,0,1000.0
LTE,216,19.046,47.6457,1000,0,1000.0
LTE,216,19.067,47.6219,545,0,545.0
LTE,216,19.0647,47.6127,1000,0,1000.0
LTE,216,19.1141,47.6045,500,0,500.0
LTE,216,19.118,47.6036,530,0,530.0
LTE,216,19.1189,47.6028,1000,0,1000.0
LTE,216,19.133,47.5975,1000,0,1000.0
LTE,216,19.1697,47.5637,1411,0,1000.0
LTE,216,19.1871,47.5505,1541,0,1000.0
LTE,216,19.1492,47.5283,3507,0,300.0
LTE,216,19.1758,47.5457,1000,0,1000.0
LTE,216,19.1725,47.5439,876,0,876.0
LTE,216,19.1626,47.5376,1000,0,1000.0
LTE,216,19.1629,47.5385,1000,0,1000.0
LTE,216,19.1575,47.5333,1000,0,1000.0
LTE,216,19.1576,47.5337,1153,0,1000.0
LTE,216,19.1534,47.5304,1000,0,1000.0
LTE,216,19.1495,47.5305,1000,0,1000.0
LTE,216,19.1497,47.5281,1000,0,1000.0
LTE,216,19.1466,47.5266,1000,0,1000.0
LTE,216,19.144,47.5262,1000,0,1000.0
LTE,216,19.1411,47.5246,1000,0,1000.0
LTE,216,19.1408,47.5242,1000,0,1000.0
LTE,216,19.1396,47.5216,500,0,500.0
LTE,216,19.1398,47.522,1000,0,1000.0
LTE,216,19.1397,47.5215,1000,0,1000.0
LTE,216,19.1397,47.5216,1000,0,1000.0
LTE,216,19.1398,47.5216,1000,0,1000.0
LTE,216,19.1351,47.5183,1000,0,1000.0
GSM,216,19.1397,47.5215,1000,0,1000.0
LTE,216,19.1405,47.5213,1000,0,1000.0
LTE,216,19.1103,47.6039,1000,0,1000.0
LTE,216,19.0573,47.6213,1000,0,1000.0
LTE,216,19.0523,47.6219,1000,0,1000.0
LTE,216,19.0462,47.6227,1000,0,1000.0
LTE,216,19.0467,47.6218,1000,0,1000.0
LTE,216,19.0455,47.623,1000,0,1000.0
LTE,216,19.0407,47.633,1151,0,1000.0
LTE,216,19.0421,47.6306,1000,0,1000.0
LTE,216,19.0535,47.6454,983,0,983.0
LTE,216,19.0693,47.638,1000,0,1000.0
LTE,216,19.0479,47.5887,1000,0,1000.0
LTE,216,19.0465,47.5443,1000,0,1000.0
LTE,216,19.0468,47.541,1000,0,1000.0
LTE,216,19.0454,47.5336,843,0,843.0
LTE,216,19.0408,47.5273,1000,0,1000.0
LTE,216,19.0474,47.4934,1000,0,1000.0
LTE,216,19.051,47.487,1000,0,1000.0
LTE,216,19.0499,47.483,1000,0,1000.0
LTE,216,19.05,47.4848,1000,0,1000.0
LTE,216,19.0514,47.4799,1000,0,1000.0
LTE,216,19.0502,47.4782,1000,0,1000.0
LTE,216,19.0407,47.4751,500,0,500.0
LTE,216,19.0387,47.4754,1000,0,1000.0
LTE,216,18.9996,47.462,6354,0,300.0
LTE,216,18.9983,47.4717,5485,0,300.0
LTE,216,18.9679,47.4535,1000,0,1000.0
LTE,216,18.957,47.4525,1000,0,1000.0
LTE,216,18.9496,47.4525,622,0,622.0
LTE,216,18.9427,47.4522,1000,0,1000.0
LTE,216,18.9352,47.4523,500,0,500.0
LTE,216,18.8998,47.4528,1000,0,1000.0
LTE,216,18.8946,47.4579,1000,0,1000.0
LTE,216,19.1516,47.5102,1000,0,1000.0
LTE,216,19.1508,47.5103,1000,0,1000.0
LTE,216,19.1517,47.5104,1000,0,1000.0
LTE,216,19.1373,47.51,1000,0,1000.0
LTE,216,19.1293,47.5022,1000,0,1000.0
LTE,216,19.1261,47.5019,1000,0,1000.0
LTE,216,19.123,47.5015,1000,0,1000.0
LTE,216,19.0644,47.5043,3814,0,300.0
LTE,216,19.0279,47.54,1000,0,1000.0
LTE,216,19.1098,47.5004,1000,0,1000.0
LTE,216,19.1095,47.5008,644,0,644.0
LTE,216,19.1069,47.5008,1000,0,1000.0
LTE,216,19.1056,47.5054,1000,0,1000.0
LTE,216,19.1068,47.5066,1000,0,1000.0
LTE,216,19.1033,47.5086,1000,0,1000.0
LTE,216,19.0913,47.5155,1000,0,1000.0
LTE,216,19.0866,47.5199,1000,0,1000.0
LTE,216,19.0632,47.4932,1000,0,1000.0
LTE,216,19.0618,47.4947,1000,0,1000.0
GSM,216,18.9956,47.4845,1000,0,1000.0
GSM,216,19.0078,47.4649,2313,0,1000.0
GSM,216,19.041,47.4993,1000,0,1000.0
GSM,216,19.0927,47.4714,1000,0,1000.0
GSM,216,19.0976,47.4742,1000,0,1000.0
GSM,216,19.1213,47.4701,1000,0,1000.0
GSM,216,19.1213,47.4672,1000,0,1000.0
GSM,216,19.1206,47.4675,1000,0,1000.0
GSM,216,19.1289,47.4645,501,0,501.0
GSM,216,19.1322,47.4633,1000,0,1000.0
GSM,216,19.1287,47.466,1000,0,1000.0
GSM,216,19.1313,47.4671,1000,0,1000.0
GSM,216,19.1518,47.4626,904,0,904.0
GSM,216,19.17,47.4606,635,0,635.0
GSM,216,19.1711,47.4602,1000,0,1000.0
GSM,216,19.1844,47.456,1201,0,1000.0
GSM,216,19.1803,47.457,1000,0,1000.0
GSM,216,19.1757,47.4583,1000,0,1000.0
GSM,216,19.1771,47.4578,1000,0,1000.0
GSM,216,19.1784,47.4574,1000,0,1000.0
GSM,216,19.1896,47.4546,1000,0,1000.0
GSM,216,19.1938,47.4535,679,0,679.0
GSM,216,19.1931,47.4538,1000,0,1000.0
GSM,216,19.2023,47.4502,1000,0,1000.0
GSM,216,19.2154,47.4406,1919,0,1000.0
GSM,216,19.2005,47.4514,1000,0,1000.0
GSM,216,19.2051,47.4488,1000,0,1000.0
GSM,216,19.2071,47.4477,1000,0,1000.0
GSM,216,19.2068,47.4479,1000,0,1000.0
GSM,216,19.2153,47.4326,1638,0,1000.0
LTE,216,19.1776,47.4576,1000,0,1000.0
LTE,216,19.1644,47.462,1000,0,1000.0
LTE,216,19.2007,47.4502,654,0,654.0
LTE,216,19.1897,47.4446,1000,0,1000.0
LTE,216,19.1875,47.4404,1000,0,1000.0
LTE,216,19.1904,47.4386,1000,0,1000.0
LTE,216,19.1954,47.4368,1000,0,1000.0
LTE,216,19.2008,47.4351,1000,0,1000.0
GSM,216,19.2059,47.4333,1000,0,1000.0
GSM,216,19.2074,47.4327,1000,0,1000.0
GSM,216,19.2067,47.4331,1000,0,1000.0
GSM,216,19.2034,47.4341,1000,0,1000.0
GSM,216,19.2058,47.4333,1000,0,1000.0
GSM,216,19.2049,47.4336,1000,0,1000.0
GSM,216,19.2196,47.4299,631,0,631.0
GSM,216,19.2276,47.4313,1000,0,1000.0
GSM,216,19.2341,47.4244,1481,0,1000.0
GSM,216,19.2326,47.4256,1315,0,1000.0
GSM,216,19.2441,47.4223,1759,0,1000.0
GSM,216,19.2351,47.4238,1543,0,1000.0
GSM,216,19.229,47.426,1000,0,1000.0
GSM,216,19.2369,47.4156,1000,0,1000.0
GSM,216,19.2633,47.4217,1000,0,1000.0
GSM,216,19.2646,47.4246,1000,0,1000.0
LTE,216,19.2348,47.4233,1000,0,1000.0
LTE,216,19.2283,47.4254,1000,0,1000.0
LTE,216,19.2248,47.4267,1000,0,1000.0
LTE,216,19.2225,47.4275,1000,0,1000.0
LTE,216,19.2181,47.4291,1000,0,1000.0
LTE,216,19.2131,47.4309,1000,0,1000.0
LTE,216,19.2105,47.4318,1000,0,1000.0
LTE,216,19.2084,47.4325,1000,0,1000.0
LTE,216,19.2059,47.4333,1000,0,1000.0
GSM,216,19.198,47.436,1000,0,1000.0
LTE,216,19.1864,47.4485,1000,0,1000.0
LTE,216,19.1838,47.4491,1000,0,1000.0
LTE,216,19.1812,47.4498,1000,0,1000.0
LTE,216,19.1773,47.451,1000,0,1000.0
LTE,216,19.1747,47.452,1000,0,1000.0
LTE,216,19.1723,47.4531,1000,0,1000.0
LTE,216,19.1718,47.4562,1000,0,1000.0
LTE,216,19.1633,47.4569,1000,0,1000.0
LTE,216,19.1472,47.462,1000,0,1000.0
LTE,216,19.1436,47.4615,1000,0,1000.0
LTE,216,19.1397,47.4627,1000,0,1000.0
LTE,216,19.1396,47.4627,1000,0,1000.0
LTE,216,19.1351,47.4637,1000,0,1000.0
LTE,216,19.1318,47.4649,1000,0,1000.0
LTE,216,19.1274,47.4689,1000,0,1000.0
LTE,216,19.1247,47.4719,1000,0,1000.0
LTE,216,19.1223,47.4737,1000,0,1000.0
LTE,216,19.1196,47.4755,1000,0,1000.0
LTE,216,19.1072,47.4809,1000,0,1000.0
GSM,216,19.1056,47.4815,1000,0,1000.0
LTE,216,19.0998,47.4835,1000,0,1000.0
LTE,216,19.097,47.4844,1000,0,1000.0
LTE,216,19.0953,47.4852,1000,0,1000.0
LTE,216,19.095,47.4851,1000,0,1000.0
LTE,216,19.0925,47.4872,1000,0,1000.0
LTE,216,19.0906,47.4872,1000,0,1000.0
LTE,216,19.0876,47.4871,1000,0,1000.0
LTE,216,19.0812,47.4874,1000,0,1000.0
LTE,216,19.0796,47.4891,1000,0,1000.0
LTE,216,19.0757,47.4896,1000,0,1000.0
LTE,216,19.0776,47.4895,1000,0,1000.0
LTE,216,19.0709,47.4895,1000,0,1000.0
LTE,216,19.068,47.4894,1000,0,1000.0
LTE,216,19.0673,47.4892,1000,0,1000.0
LTE,216,19.0653,47.4899,1000,0,1000.0
LTE,216,19.0643,47.4899,1000,0,1000.0
GSM,216,19.0449,47.491,1000,0,1000.0
LTE,216,19.0243,47.5014,1000,0,1000.0
LTE,216,19.0249,47.5012,1000,0,1000.0
LTE,216,19.0222,47.5041,1000,0,1000.0
LTE,216,19.0221,47.5055,1000,0,1000.0
GSM,216,19.0229,47.5066,1000,0,1000.0
NR,216,19.0277,47.51,1000,0,1000.0
NR,216,19.036,47.513,1000,0,1000.0
NR,216,19.0419,47.5153,1000,0,1000.0
NR,216,19.0519,47.5118,1000,0,1000.0
NR,216,19.058,47.5135,1000,0,1000.0
NR,216,19.0603,47.514,1000,0,1000.0
NR,216,19.0612,47.514,1000,0,1000.0
NR,216,19.0611,47.5139,1000,0,1000.0
NR,216,19.0607,47.514,1000,0,1000.0
LTE,216,18.9088,47.45,1000,0,1000.0
LTE,216,18.9733,47.4472,617,0,617.0
LTE,216,18.9825,47.4451,1000,0,1000.0
LTE,216,19.1176,47.5826,541,0,541.0
LTE,216,19.1195,47.5914,1000,0,1000.0
GSM,216,19.0804,47.4862,1000,0,1000.0
LTE,216,19.0807,47.4875,1000,0,1000.0
LTE,216,19.0542,47.503,1000,0,1000.0
LTE,216,19.0538,47.505,1000,0,1000.0
LTE,216,19.0532,47.5062,1000,0,1000.0
LTE,216,19.0526,47.5061,1000,0,1000.0
LTE,216,19.0525,47.5052,1000,0,1000.0
LTE,216,19.0512,47.501,1000,0,1000.0
LTE,216,19.0523,47.5052,1000,0,1000.0
LTE,216,19.0531,47.5031,1000,0,1000.0
LTE,216,19.0526,47.5032,1000,0,1000.0
LTE,216,19.0528,47.5026,1000,0,1000.0
LTE,216,19.054,47.5029,1000,0,1000.0
LTE,216,19.0749,47.4932,3692,0,300.0
LTE,216,19.0567,47.5043,1000,0,1000.0
LTE,216,19.0877,47.5633,1000,0,1000.0
NR,216,19.0241,47.4934,958,0,958.0
LTE,216,19.0236,47.4944,1000,0,1000.0
LTE,216,19.0937,47.5186,1000,0,1000.0
LTE,216,19.102,47.523,1000,0,1000.0
LTE,216,19.1045,47.5257,1000,0,1000.0
LTE,216,19.1055,47.5269,1000,0,1000.0
LTE,216,19.1105,47.5323,1000,0,1000.0
LTE,216,19.1131,47.5351,1000,0,1000.0
LTE,216,19.1159,47.5375,1000,0,1000.0
LTE,216,19.1201,47.5392,1000,0,1000.0
LTE,216,19.1192,47.5399,1000,0,1000.0
LTE,216,19.1239,47.5439,1000,0,1000.0
LTE,216,19.1225,47.5433,1000,0,1000.0
LTE,216,19.1288,47.5452,577,0,577.0
LTE,216,19.1248,47.5489,846,0,846.0
LTE,216,19.133,47.5485,1000,0,1000.0
LTE,216,19.1332,47.551,1000,0,1000.0
LTE,216,19.1387,47.5472,1000,0,1000.0
LTE,216,19.13,47.5536,1000,0,1000.0
LTE,216,19.1341,47.5496,1000,0,1000.0
LTE,216,19.1141,47.536,1000,0,1000.0
LTE,216,19.108,47.5296,1000,0,1000.0
LTE,216,19.1037,47.5248,1000,0,1000.0
LTE,216,19.0652,47.5336,500,0,500.0
LTE,216,19.0609,47.5345,651,0,651.0
NR,216,18.9276,47.5102,1200,0,1000.0
NR,216,18.948,47.5207,1000,0,1000.0
LTE,216,18.9949,47.4539,898,0,898.0
LTE,216,18.8772,47.458,1000,0,1000.0
GSM,216,18.9553,47.5378,1030,0,1000.0
NR,216,19.0297,47.5269,1000,0,1000.0
NR,216,19.0421,47.5426,1000,0,1000.0
NR,216,19.0426,47.5447,1000,0,1000.0
NR,216,19.0433,47.5477,1000,0,1000.0
NR,216,19.0443,47.5518,1000,0,1000.0
NR,216,19.0476,47.5632,1116,0,1000.0
NR,216,19.0491,47.5779,1000,0,1000.0
NR,216,19.0374,47.5816,1083,0,1000.0
NR,216,19.0516,47.5951,1000,0,1000.0
NR,216,19.0568,47.6003,1000,0,1000.0
NR,216,19.0608,47.6065,1000,0,1000.0
NR,216,19.068,47.604,1697,0,1000.0
NR,216,19.0956,47.6057,1000,0,1000.0
NR,216,19.1128,47.6033,1000,0,1000.0
NR,216,19.1184,47.6031,1000,0,1000.0
NR,216,19.1263,47.5993,1000,0,1000.0
NR,216,19.1681,47.6348,879,0,879.0
LTE,216,19.165,47.6351,2132,0,1000.0
LTE,216,19.1603,47.6492,1000,0,1000.0
LTE,216,19.0506,47.5978,6099,0,300.0
NR,216,19.028,47.5704,1000,0,1000.0
NR,216,19.0243,47.5586,1000,0,1000.0
LTE,216,19.2654,47.4433,1306,0,1000.0
LTE,216,19.2597,47.4322,1000,0,1000.0
LTE,216,19.2754,47.4256,3221,0,300.0
LTE,216,19.274,47.4254,1300,0,1000.0
LTE,216,18.9388,47.5472,1000,0,1000.0
NR,216,18.9803,47.5035,5402,0,150.0
LTE,216,19.1623,47.6476,1630,0,1000.0
LTE,216,19.1679,47.6268,821,0,821.0
LTE,216,19.1661,47.6148,1000,0,1000.0
LTE,216,19.1665,47.616,1000,0,1000.0
LTE,216,19.1553,47.6039,727,0,727.0
LTE,216,19.1364,47.5974,1000,0,1000.0
LTE,216,19.091,47.6081,1000,0,1000.0
LTE,216,19.0606,47.6063,1000,0,1000.0
GSM,216,19.0596,47.6047,1000,0,1000.0
LTE,216,19.0471,47.5914,1000,0,1000.0
LTE,216,19.0438,47.5884,1000,0,1000.0
LTE,216,19.043,47.587,1000,0,1000.0
GSM,216,19.0482,47.5878,1000,0,1000.0
GSM,216,19.0424,47.5843,1000,0,1000.0
GSM,216,19.0502,47.577,1000,0,1000.0
GSM,216,19.0464,47.5768,1091,0,1000.0
GSM,216,19.0398,47.5831,1000,0,1000.0
LTE,216,19.0251,47.5673,1000,0,1000.0
LTE,216,19.0243,47.56,1000,0,1000.0
LTE,216,19.0095,47.5243,1000,0,1000.0
LTE,216,19.0147,47.5234,1000,0,1000.0
LTE,216,19.0084,47.5264,1000,0,1000.0
LTE,216,19.0053,47.5278,1000,0,1000.0
LTE,216,19.0116,47.5291,1000,0,1000.0
LTE,216,19.0054,47.5272,1000,0,1000.0
LTE,216,19.0074,47.5274,1000,0,1000.0
LTE,216,19.0081,47.5268,1000,0,1000.0
LTE,216,19.0125,47.5255,1000,0,1000.0
LTE,216,18.9465,47.5534,1000,0,1000.0
LTE,216,18.9412,47.5575,1000,0,1000.0
LTE,216,18.943,47.5598,1000,0,1000.0
LTE,216,18.9399,47.5592,1000,0,1000.0
LTE,216,18.9412,47.5605,1000,0,1000.0
LTE,216,18.9467,47.56,1000,0,1000.0
LTE,216,19.0031,47.5265,1000,0,1000.0
LTE,216,18.9777,47.5355,2637,0,1000.0
LTE,216,18.9705,47.5384,1000,0,1000.0
LTE,216,18.9646,47.5371,723,0,723.0
LTE,216,18.951,47.5458,1000,0,1000.0
LTE,216,18.9487,47.552,1000,0,1000.0
LTE,216,18.9459,47.5592,500,0,500.0
LTE,216,18.9397,47.5591,1000,0,1000.0
LTE,216,18.9418,47.5601,1000,0,1000.0
LTE,216,18.944,47.5617,1000,0,1000.0
LTE,216,18.9478,47.5616,1000,0,1000.0
LTE,216,18.9589,47.5467,1000,0,1000.0
LTE,216,19.0284,47.5465,1000,0,1000.0
LTE,216,19.0285,47.5467,1000,0,1000.0
NR,216,19.0306,47.5411,1000,0,1000.0
NR,216,19.0228,47.5526,1000,0,1000.0
LTE,216,19.0015,47.5247,2391,0,1000.0
LTE,216,19.0258,47.4843,1000,0,1000.0
GSM,216,18.9446,47.5611,1000,0,1000.0
LTE,216,18.9464,47.5604,1000,0,1000.0
LTE,216,18.9478,47.5617,1000,0,1000.0
LTE,216,18.9429,47.5613,1000,0,1000.0
LTE,216,18.9439,47.5613,1000,0,1000.0
GSM,216,18.9478,47.5566,862,0,862.0
GSM,216,19.0542,47.5299,6474,0,1000.0
GSM,216,19.0517,47.5296,1000,0,1000.0
GSM,216,19.0441,47.5253,1560,0,1000.0
LTE,216,19.0367,47.5163,1000,0,1000.0
LTE,216,19.0184,47.5089,1000,0,1000.0
LTE,216,19.1044,47.5008,1000,0,1000.0
GSM,216,19.0468,47.5196,1000,0,1000.0
GSM,216,19.0491,47.5234,1000,0,1000.0
GSM,216,19.0514,47.5271,1000,0,1000.0
LTE,216,18.9997,47.5158,1000,0,1000.0
LTE,216,18.9965,47.5177,1000,0,1000.0
LTE,216,18.8789,47.5758,1000,0,1000.0
NR,216,19.3488,47.5975,1000,0,1000.0
NR,216,18.9988,47.517,1813,0,1000.0
LTE,216,19.0346,47.4977,1670,0,1000.0
LTE,216,19.0354,47.4806,1000,0,1000.0
LTE,216,19.0399,47.479,1000,0,1000.0
LTE,216,19.0438,47.4778,1000,0,1000.0
NR,216,19.0432,47.4768,1000,0,1000.0
NR,216,19.0432,47.4759,1000,0,1000.0
LTE,216,19.0208,47.5541,1000,0,1000.0
LTE,216,19.0305,47.5386,1000,0,1000.0
LTE,216,19.0273,47.5379,1000,0,1000.0
LTE,216,19.0271,47.5361,1000,0,1000.0
LTE,216,19.0287,47.5328,1000,0,1000.0
LTE,216,19.0266,47.5305,1000,0,1000.0
GSM,216,19.0384,47.5194,1000,0,1000.0
GSM,216,19.0513,47.5657,2671,0,1000.0
LTE,216,19.0281,47.5482,1000,0,1000.0
LTE,216,19.0297,47.5444,1000,0,1000.0
LTE,216,19.0307,47.5409,1000,0,1000.0
LTE,216,19.0304,47.5417,1000,0,1000.0
LTE,216,19.0316,47.5386,1000,0,1000.0
LTE,216,19.03,47.5383,1000,0,1000.0
LTE,216,19.0272,47.5373,1000,0,1000.0
LTE,216,19.0276,47.535,1000,0,1000.0
LTE,216,19.0289,47.5326,1000,0,1000.0
LTE,216,19.0301,47.5304,1000,0,1000.0
LTE,216,19.0238,47.5305,1000,0,1000.0
LTE,216,19.0566,47.4932,1000,0,1000.0
LTE,216,19.0556,47.4917,1000,0,1000.0
LTE,216,19.0559,47.4914,1000,0,1000.0
LTE,216,19.0603,47.4944,1000,0,1000.0
LTE,216,19.0661,47.4892,1000,0,1000.0
LTE,216,19.0673,47.4893,1000,0,1000.0
LTE,216,19.0685,47.4894,1000,0,1000.0
LTE,216,19.0696,47.4895,1000,0,1000.0
LTE,216,19.0704,47.4888,1000,0,1000.0
LTE,216,19.0808,47.4875,1000,0,1000.0
LTE,216,19.0546,47.4913,1000,0,1000.0
LTE,216,19.0594,47.4944,1000,0,1000.0
LTE,216,19.0619,47.4933,1000,0,1000.0
LTE,216,19.0649,47.4957,1000,0,1000.0
LTE,216,19.0676,47.4962,1000,0,1000.0
LTE,216,19.0704,47.4961,1000,0,1000.0
LTE,216,19.0703,47.4968,1000,0,1000.0
LTE,216,19.0711,47.4946,1000,0,1000.0
LTE,216,19.0712,47.4927,1000,0,1000.0
LTE,216,19.0708,47.49,1000,0,1000.0
LTE,216,19.0705,47.4873,1000,0,1000.0
LTE,216,19.0838,47.4809,2352,0,1000.0
LTE,216,19.0795,47.4826,1647,0,1000.0
LTE,216,19.0796,47.4825,1636,0,1000.0
LTE,216,19.07,47.486,1000,0,1000.0
LTE,216,19.0585,47.4993,1000,0,1000.0
NR,216,18.9397,47.454,694,0,694.0
NR,216,18.9681,47.4536,1000,0,1000.0
NR,216,18.9402,47.4538,1000,0,1000.0
NR,216,18.9137,47.449,1191,0,1000.0
LTE,216,18.9434,47.4546,1000,0,1000.0
LTE,216,18.9444,47.455,1000,0,1000.0
NR,216,18.9454,47.4561,1000,0,1000.0
NR,216,18.9459,47.4544,1284,0,1000.0
NR,216,18.9121,47.4931,1112,0,1000.0
LTE,216,18.9445,47.4551,1000,0,1000.0
NR,216,19.0596,47.4852,1000,0,1000.0
NR,216,19.0624,47.4839,1000,0,1000.0
LTE,216,19.0798,47.4879,1000,0,1000.0
LTE,216,18.8604,47.3953,1000,0,1000.0
LTE,216,19.0252,47.5066,1000,0,1000.0
LTE,216,19.038,47.5118,1000,0,1000.0
LTE,216,19.0378,47.5241,1000,0,1000.0
LTE,216,19.029,47.5333,1000,0,1000.0
LTE,216,19.0288,47.5333,1000,0,1000.0
LTE,216,19.0321,47.511,1000,0,1000.0
LTE,216,19.0252,47.5077,1000,0,1000.0
LTE,216,19.0267,47.4813,1000,0,1000.0
LTE,216,18.9513,47.4523,1000,0,1000.0
LTE,216,18.8772,47.4611,1000,0,1000.0
LTE,216,18.8874,47.4539,1000,0,1000.0
LTE,216,18.8924,47.4378,500,0,500.0
LTE,216,18.9825,47.3993,1000,0,1000.0
LTE,216,19.1753,47.3626,1411,0,1000.0
LTE,216,19.1836,47.3592,857,0,857.0
LTE,216,19.255,47.5624,1000,0,1000.0
LTE,216,19.0287,47.5061,1000,0,1000.0
LTE,216,19.0284,47.5065,1000,0,1000.0
LTE,216,19.0297,47.5056,1000,0,1000.0
LTE,216,19.0305,47.5039,1000,0,1000.0
LTE,216,19.0302,47.5041,1000,0,1000.0
LTE,216,19.0313,47.5024,1000,0,1000.0
LTE,216,19.0304,47.5032,1000,0,1000.0
LTE,216,19.0314,47.5024,1000,0,1000.0
LTE,216,19.0312,47.5017,1000,0,1000.0
LTE,216,19.0299,47.5026,1000,0,1000.0
LTE,216,19.0295,47.5014,1000,0,1000.0
LTE,216,19.0321,47.5013,1000,0,1000.0
LTE,216,19.0355,47.4986,1000,0,1000.0
LTE,216,19.0414,47.5003,1000,0,1000.0
LTE,216,19.0385,47.5026,1000,0,1000.0
LTE,216,19.0508,47.5048,1000,0,1000.0
LTE,216,19.0517,47.5056,1000,0,1000.0
LTE,216,19.0531,47.5047,1000,0,1000.0
LTE,216,19.0548,47.5043,1000,0,1000.0
LTE,216,19.0545,47.5032,1000,0,1000.0
LTE,216,19.0551,47.4955,1000,0,1000.0
LTE,216,19.0486,47.4817,2433,0,1000.0
LTE,216,19.0504,47.4885,1692,0,1000.0
LTE,216,19.0419,47.5527,1000,0,1000.0
LTE,216,19.0395,47.5326,1000,0,1000.0
LTE,216,19.0308,47.529,1000,0,1000.0
LTE,216,19.0636,47.5316,1000,0,1000.0
LTE,216,19.0511,47.5326,1000,0,1000.0
LTE,216,19.0539,47.5341,1000,0,1000.0
LTE,216,19.052,47.5352,1000,0,1000.0
LTE,216,19.043,47.532,1000,0,1000.0
LTE,216,19.0455,47.5189,1000,0,1000.0
NR,216,19.0444,47.48,1000,0,1000.0
NR,216,19.0468,47.4798,1000,0,1000.0
NR,216,19.0452,47.4817,1000,0,1000.0
NR,216,19.0411,47.4893,4246,0,150.0
NR,216,19.0434,47.4834,1000,0,1000.0
NR,216,19.0436,47.4833,1000,0,1000.0
NR,216,19.0428,47.4845,1000,0,1000.0
NR,216,19.0425,47.4838,1000,0,1000.0
NR,216,19.0472,47.4853,1000,0,1000.0
NR,216,19.0668,47.4748,2077,0,1000.0
NR,216,19.0515,47.484,1000,0,1000.0
NR,216,19.0481,47.4863,1000,0,1000.0
NR,216,19.0492,47.4865,1000,0,1000.0
NR,216,19.049,47.4861,1000,0,1000.0
NR,216,19.0508,47.4868,1000,0,1000.0
LTE,216,19.0485,47.4867,1000,0,1000.0
GSM,216,19.0574,47.4806,1000,0,1000.0
NR,216,19.0495,47.4863,1000,0,1000.0
LTE,216,19.0477,47.4811,1000,0,1000.0
LTE,216,19.0479,47.4785,1000,0,1000.0
